pair_name,left_name,right_name,left_algo,right_algo,left_checkpoint,right_checkpoint,is_sp,mean_return,std_return,mean_shaped_return,std_shaped_return,mean_length,num_episodes,gif_path
L0_ippo_forced_vmap0__R0_ippo_forced_vmap0,ippo_forced_vmap0,ippo_forced_vmap0,ippo_rnn_overcooked_v2,ippo_rnn_overcooked_v2,/teams/ius_1663576043/hby/rl/JaxMARL/baselines/checkpoints/ippo_rnn_overcooked_v2/overcooked_v2/forced_coord_seed0_vmap0_rng1524306142/ippo_rnn_overcooked_v2_best.safetensors,/teams/ius_1663576043/hby/rl/JaxMARL/baselines/checkpoints/ippo_rnn_overcooked_v2/overcooked_v2/forced_coord_seed0_vmap0_rng1524306142/ippo_rnn_overcooked_v2_best.safetensors,True,211.6,9.871170143402452,150.04,5.2400763353218425,400.0,100,/teams/ius_1663576043/hby/rl/JaxMARL/baselines/TARL/sp_xp_outputs/forced_coord_20260318_011026/gifs/single/L0_ippo_forced_vmap0__R0_ippo_forced_vmap0.gif
